DATE,CODE,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,VIX,FFR,SPX,OIL,CCY,STX,INF,UNE,IP,RSP,ROI,RFX,RSX,USTP1,USTP2,USTP3,USTP4,USTP5,USTP6,USTP7,USTP8,USTP9,USTP10
735719,922,-0.34313,-0.65411,-0.79454,-0.82934,-0.80043,-0.73494,-0.65024,-0.55729,-0.46285,-0.37096,13.41,0.09,1883.95,99.74,35.75,1306.01,7.3,5.3,2.2,0.61817,-1.828,1.7293,-4.7316,-0.051005,0.28786,0.76026,1.2095,1.5901,1.8988,2.1454,2.3422,2.5001,2.6278
735749,922,-0.1848,-0.35574,-0.42911,-0.4401,-0.4123,-0.36159,-0.29853,-0.23004,-0.16058,-0.092886,11.4,0.08,1923.57,102.71,34.8522,1432.03,7.3,5.3,2.2,2.0812,2.9343,-2.5434,9.2116,-0.066713,0.23065,0.65521,1.0613,1.4073,1.6902,1.9187,2.1034,2.254,2.3778
735780,922,-0.2272,-0.40025,-0.45769,-0.45272,-0.41615,-0.36555,-0.31073,-0.25689,-0.20663,-0.16105,11.57,0.09,1960.23,105.37,34.0465,1476.38,7.8,4.9,2.9,1.8879,2.5568,-2.3389,3.05,-0.040477,0.28981,0.72473,1.1255,1.4597,1.7294,1.9459,2.1206,2.2627,2.3794
735811,922,-0.27483,-0.53458,-0.65653,-0.68905,-0.66478,-0.60589,-0.5273,-0.43897,-0.34738,-0.25666,16.95,0.08,1930.67,98.17,35.6772,1379.61,7.5,4.9,2.7,-1.5195,-7.0777,4.6785,-6.7792,-0.068045,0.35089,0.84022,1.245,1.5542,1.7882,1.9678,2.1087,2.2216,2.3138
735840,922,-0.28441,-0.50177,-0.57141,-0.5628,-0.51508,-0.45006,-0.37964,-0.31008,-0.24446,-0.18409,11.98,0.07,2003.37,95.96,37.0959,1400.71,7.5,4.9,2.7,3.6964,-2.2769,3.8995,1.5178,-0.046911,0.34115,0.77879,1.132,1.3957,1.5908,1.7379,1.8519,1.9425,2.0163
735872,922,-0.071264,-0.1795,-0.24909,-0.28656,-0.29778,-0.28801,-0.26183,-0.22312,-0.17515,-0.12059,16.31,0.07,1972.29,91.16,39.5555,1411.07,8,4.9,4.2,-1.5635,-5.1315,6.4198,0.7369,-0.0072803,0.43728,0.90779,1.2771,1.5482,1.7469,1.8953,2.0093,2.099,2.171
735903,922,-0.2945,-0.60736,-0.77582,-0.8456,-0.84892,-0.80865,-0.74096,-0.65721,-0.56526,-0.47048,14.03,0.07,2018.05,80.54,42.9389,1488.47,8.3,5.1,5.4,2.2936,-12.3862,8.2073,5.34,-0.0017358,0.36153,0.78042,1.1321,1.402,1.6043,1.7565,1.8729,1.9636,2.0359
735931,922,-0.88089,-1.5239,-1.7563,-1.7813,-1.7045,-1.5815,-1.441,-1.2977,-1.1589,-1.0282,13.33,0.08,2067.56,66.15,49.323,1533.68,8.3,5.1,5.4,2.4237,-19.6829,13.8612,2.9921,-0.080909,0.24022,0.63117,0.95721,1.205,1.39,1.5298,1.638,1.7237,1.7932
735964,922,-4.337,-6.6915,-7.3037,-7.2391,-6.9089,-6.48,-6.024,-5.573,-5.1415,-4.7359,19.2,0.06,2058.9,53.27,58.657,1396.61,11.4,5.3,5.3,-0.41973,-21.6552,17.3316,-9.3622,0.087832,0.44261,0.79403,1.063,1.2498,1.3736,1.4535,1.5042,1.5358,1.5554
735994,922,-5.0054,-6.6087,-6.7787,-6.5448,-6.1699,-5.7471,-5.3165,-4.8972,-4.4981,-4.1233,20.97,0.06,1994.99,48.24,68.9592,1647.69,11.4,5.3,5.3,-3.1533,-9.9185,16.1808,16.5326,-0.024355,0.21718,0.46597,0.65779,0.79858,0.90284,0.98171,1.0424,1.0897,1.1264
736022,922,-3.2095,-4.8032,-5.1188,-4.973,-4.6606,-4.2941,-3.9189,-3.5544,-3.2088,-2.8855,13.34,0.06,2104.5,49.76,61.6094,1758.97,15,5.5,0,5.3439,3.1023,-11.2701,6.5354,0.085355,0.41365,0.72283,0.95266,1.1116,1.2194,1.2932,1.3446,1.3813,1.4082
736054,922,-2.2432,-3.3944,-3.63,-3.5254,-3.2954,-3.0242,-2.7463,-2.4764,-2.2207,-1.9818,15.29,0.06,2067.89,47.6,58.1919,1626.18,16.9,5.9,1.2,-1.7549,-4.4379,-5.7068,-7.8495,0.028025,0.27371,0.55058,0.78505,0.96564,1.0999,1.1989,1.2723,1.3275,1.3697
736084,922,-2.7147,-3.5027,-3.546,-3.3898,-3.1671,-2.9243,-2.6811,-2.4465,-2.2246,-2.0171,14.55,0.08,2085.51,59.63,51.6265,1688.34,16.4,5.8,-1.8,0.84847,22.5326,-11.9711,3.7512,0.11667,0.39338,0.67395,0.91204,1.1002,1.2445,1.3543,1.438,1.5026,1.5533
736113,922,-0.37948,-0.76911,-0.96766,-1.0294,-0.99379,-0.89026,-0.74073,-0.56152,-0.3647,-0.15906,13.84,0.08,2107.39,60.3,52.3445,1609.19,16.4,5.8,-1.8,1.0437,1.1173,1.3812,-4.8015,0.11741,0.40277,0.69599,0.94745,1.1484,1.3046,1.4252,1.5191,1.5932,1.653
736145,922,-3.867,-4.5487,-4.5134,-4.3013,-4.0307,-3.7437,-3.459,-3.1854,-2.9268,-2.685,18.23,0.08,2063.11,59.47,55.2879,1654.55,15.3,5.4,-0.9,-2.1236,-1.386,5.4707,2.7798,0.10404,0.40814,0.74733,1.0526,1.304,1.5022,1.6554,1.7728,1.8631,1.9334
736176,922,-7.0728,-7.9774,-7.9238,-7.6232,-7.2356,-6.8209,-6.4068,-6.007,-5.6282,-5.2733,12.12,0.08,2103.84,47.12,61.7308,1669,15.6,5.3,-1.5,1.955,-23.2774,11.0229,0.86956,0.11931,0.39784,0.69199,0.95071,1.1598,1.3211,1.4423,1.5319,1.5981,1.6472
736207,922,-0.61079,-1.1095,-1.2983,-1.3117,-1.2293,-1.0977,-0.94444,-0.78504,-0.62823,-0.47858,28.43,0.08,1972.18,49.2,64.2767,1733.17,15.8,5.3,0.2,-6.4625,4.3196,4.0414,3.7727,0.15302,0.42754,0.69587,0.92822,1.118,1.2685,1.386,1.4776,1.5492,1.6059
736237,922,0.039416,-0.047686,-0.12297,-0.1766,-0.20071,-0.18912,-0.13696,-0.040344,0.10394,0.29855,24.5,0.07,1920.03,45.09,65.4342,1642.97,15.7,5.2,-0.3,-2.6799,-8.7233,1.7848,-5.3447,0.15564,0.39804,0.6287,0.83398,1.0095,1.1557,1.2756,1.3728,1.4513,1.5148
736267,922,-0.12563,-0.30625,-0.40508,-0.44049,-0.42702,-0.37638,-0.29808,-0.19975,-0.087459,0.033973,15.07,0.07,2079.36,46.59,63.9303,1711.53,15.7,5.2,-0.3,7.9719,3.2725,-2.3252,4.0882,0.12512,0.37591,0.63203,0.85795,1.0436,1.1904,1.304,1.3911,1.4579,1.5097
736298,922,-0.44183,-0.79677,-0.92869,-0.93813,-0.88288,-0.796,-0.69623,-0.5939,-0.49452,-0.40081,16.13,0.08,2080.41,41.65,66.4873,1771.05,15,5.8,1,0.050484,-11.2085,3.9218,3.4185,0.13306,0.36469,0.59205,0.79154,0.95632,1.0876,1.1901,1.2692,1.3301,1.3774
736329,922,-0.66554,-1.1206,-1.2656,-1.2651,-1.1987,-1.1053,-1.0035,-0.90241,-0.80614,-0.71643,18.21,0.2,2043.94,37.04,73.595,1761.36,12.9,5.8,-1.9,-1.7686,-11.7303,10.1566,-0.54864,0.13992,0.37187,0.59478,0.78787,0.94558,1.0697,1.1649,1.2369,1.2911,1.332
736358,922,0.0079432,-0.056758,-0.096852,-0.11173,-0.10185,-0.068481,-0.013363,0.06153,0.15414,0.26243,20.2,0.29,1940.24,33.62,75.4522,1784.92,12.9,5.8,-1.9,-5.2068,-9.6877,2.4922,1.3287,0.050949,0.1821,0.33706,0.49416,0.6414,0.77289,0.88658,0.98264,1.0625,1.1282
736389,922,-0.17314,-0.36492,-0.45034,-0.47485,-0.46508,-0.43672,-0.39902,-0.35746,-0.31521,-0.27411,20.55,0.29,1932.23,33.75,75.2012,1840.17,8.1,5.8,3.8,-0.41369,0.38593,-0.33322,3.0484,0.012371,0.099371,0.21772,0.34388,0.46472,0.57372,0.6684,0.74861,0.81552,0.87092
736420,922,-0.84853,-1.2455,-1.3245,-1.2972,-1.2322,-1.1549,-1.0757,-0.99921,-0.92749,-0.86126,13.95,0.25,2059.74,38.34,67.0515,1871.15,7.3,6,0.3,6.3905,12.7513,-11.4706,1.6695,0.01644,0.11309,0.24403,0.38388,0.51818,0.6395,0.74481,0.83374,0.90738,0.96761
736449,922,-1.8114,-2.3709,-2.4312,-2.3581,-2.2411,-2.1106,-1.9795,-1.8533,-1.7346,-1.6244,15.7,0.3,2065.3,45.92,64.6641,1953.05,7.3,6,0.3,0.26957,18.0407,-3.6255,4.2839,0.053539,0.18418,0.331,0.47322,0.60098,0.71075,0.80248,0.8779,0.93945,0.98973
736481,922,0.029366,-0.057858,-0.14645,-0.22486,-0.28479,-0.32023,-0.3267,-0.30082,-0.23996,-0.14207,14.19,0.29,2096.96,49.1,66.6931,1899.01,7.3,5.6,1.5,1.5213,6.6958,3.0895,-2.806,0.035792,0.15342,0.29237,0.42631,0.5436,0.64074,0.71841,0.77923,0.82643,0.86324
736511,922,-0.84198,-1.3331,-1.4796,-1.4891,-1.4424,-1.3737,-1.2979,-1.2222,-1.15,-1.0826,15.63,0.3,2098.86,48.33,63.9674,1891.09,7.5,5.4,2,0.090566,-1.5807,-4.1728,-0.41793,-0.030379,0.024763,0.12484,0.23583,0.34038,0.43097,0.50557,0.56503,0.61152,0.64765
736540,922,-0.53194,-0.9118,-1.0531,-1.084,-1.064,-1.0211,-0.96928,-0.91546,-0.86309,-0.81386,11.87,0.3,2173.6,41.6,66.0262,1944.62,7.5,5.4,2,3.499,-14.9952,3.1678,2.7913,-0.021865,0.024153,0.10398,0.19236,0.27581,0.34813,0.40742,0.4541,0.48978,0.51654
736573,922,-0.52674,-0.96436,-1.162,-1.2287,-1.2257,-1.1875,-1.1332,-1.0734,-1.0138,-0.95735,13.42,0.3,2170.95,44.7,65.3334,1971.59,6.9,5.2,1.5,-0.12199,7.1873,-1.0548,1.3774,0.031016,0.12114,0.21766,0.30418,0.37485,0.42925,0.46938,0.49809,0.51825,0.53243
736603,922,-0.50825,-0.95443,-1.1711,-1.2584,-1.2741,-1.2517,-1.2105,-1.1616,-1.1111,-1.0623,13.29,0.29,2168.27,48.24,62.8495,1978,6.4,5.2,0.1,-0.12352,7.6215,-3.876,0.32459,0.0097434,0.083356,0.17575,0.26745,0.34988,0.42032,0.47897,0.52732,0.56725,0.60063
736634,922,-0.4573,-0.87333,-1.0771,-1.1591,-1.1724,-1.1484,-1.1056,-1.0546,-1.0017,-0.9501,17.06,0.31,2126.15,46.86,63.392,1989.64,6.1,5.4,1.6,-1.9617,-2.9024,0.85947,0.58675,0.047292,0.16289,0.29056,0.41276,0.52174,0.61519,0.69358,0.75866,0.81263,0.85768
736664,922,-0.23719,-0.46496,-0.57425,-0.61949,-0.63041,-0.62342,-0.60766,-0.58824,-0.56799,-0.54844,13.33,0.31,2198.81,49.44,64.1395,2104.91,5.8,5.4,3.4,3.3603,5.3595,1.1723,5.6319,0.11534,0.35433,0.5987,0.81084,0.98078,1.1107,1.2072,1.2777,1.3289,1.3663
736694,922,-0.82049,-1.2253,-1.3254,-1.3214,-1.2795,-1.2246,-1.1667,-1.1104,-1.0578,-1.0095,14.04,0.55,2238.83,53.72,61.2668,2232.72,5.8,5.4,3.4,1.8037,8.3026,-4.5822,5.8948,0.13802,0.39211,0.64296,0.85819,1.0298,1.1607,1.2575,1.3278,1.3784,1.4147
736726,922,0.11823,0.10971,0.065704,0.0023963,-0.069806,-0.14381,-0.21464,-0.2787,-0.33337,-0.37668,11.99,0.56,2278.87,52.81,60.166,2217.39,5,5.6,2.3,1.7726,-1.7085,-1.8131,-0.68897,0.1762,0.4426,0.68456,0.88569,1.0444,1.1656,1.2561,1.3226,1.3713,1.4071
736754,922,-8.4336,-9.0458,-8.9499,-8.658,-8.2934,-7.9056,-7.5188,-7.1456,-6.7922,-6.4616,12.92,0.57,2363.64,54.01,58.314,2035.77,4.6,5.6,-2.7,3.6523,2.2469,-3.1265,-8.5457,0.1747,0.42993,0.65137,0.82718,0.95963,1.0561,1.1248,1.1731,1.2071,1.2314
736785,922,-5.6226,-6.2921,-6.2819,-6.0955,-5.846,-5.5762,-5.3059,-5.045,-4.7982,-4.5678,12.37,0.82,2362.72,50.6,56.2649,1995.9,4.3,5.4,0.8,-0.038931,-6.5218,-3.5771,-1.9779,0.028616,0.21977,0.4459,0.64597,0.80457,0.92399,1.012,1.0767,1.1252,1.1628
736813,922,-1.3443,-1.9318,-2.0678,-2.0608,-2.0026,-1.9262,-1.8453,-1.7661,-1.6914,-1.6225,10.82,0.83,2384.2,49.33,56.93,2016.71,4.3,5.4,0.8,0.90501,-2.5419,1.1752,1.0372,0.0049697,0.1352,0.30775,0.47342,0.61478,0.72899,0.81907,0.88983,0.94603,0.99177
736846,922,-1.8087,-2.4538,-2.5735,-2.5449,-2.4653,-2.3681,-2.2673,-2.1693,-2.077,-1.9917,10.41,0.83,2411.8,48.32,56.567,1900.38,4.1,5.2,5.6,1.151,-2.0687,-0.63967,-5.9414,-0.075431,0.0041058,0.15623,0.3123,0.44845,0.56,0.64949,0.7215,0.78048,0.83016
736876,922,-1.2506,-1.8062,-1.9383,-1.9354,-1.8841,-1.8155,-1.7427,-1.6714,-1.6043,-1.5424,11.18,1.06,2423.41,46.04,58.943,1879.5,4.4,5.1,3.5,0.48023,-4.8335,4.1145,-1.1048,-0.0040909,0.10134,0.24888,0.39425,0.52026,0.62286,0.70366,0.76636,0.81497,0.85309
736907,922,-0.59966,-0.98909,-1.1297,-1.1653,-1.1557,-1.1272,-1.0918,-1.0551,-1.02,-0.98763,10.26,1.07,2470.3,50.17,59.7734,1919.53,3.9,5.1,1.1,1.9164,8.5907,1.399,2.1075,-0.017002,0.077628,0.22128,0.36822,0.49983,0.61077,0.70167,0.77542,0.83542,0.88487
736938,922,-0.24141,-0.47764,-0.60406,-0.67061,-0.70458,-0.72101,-0.7283,-0.73115,-0.73219,-0.7329,10.59,1.07,2471.65,47.23,58.0089,2022.22,3.3,4.9,1.5,0.054634,-6.0388,-2.9964,5.2116,-0.025981,0.034926,0.1381,0.24786,0.34857,0.43496,0.50671,0.5656,0.61405,0.65445
736967,922,-0.14607,-0.29564,-0.37788,-0.42532,-0.45484,-0.47527,-0.49123,-0.50514,-0.5183,-0.53135,9.51,1.06,2519.36,51.67,57.4938,2077.19,3.3,4.9,1.5,1.9119,8.9848,-0.89193,2.682,0.03434,0.1435,0.27067,0.39101,0.49476,0.57988,0.64786,0.70151,0.74387,0.77774
736999,922,0.019526,-0.028023,-0.086438,-0.14558,-0.1987,-0.2412,-0.26983,-0.28227,-0.27683,-0.2522,10.18,1.07,2575.26,54.38,58.3302,2064.31,2.7,5.1,0,2.1946,5.1119,1.4443,-0.622,0.054616,0.16622,0.28141,0.38503,0.47183,0.54159,0.59635,0.63892,0.67209,0.69838
737029,922,0.0868,0.11429,0.11118,0.088912,0.054461,0.012306,-0.034627,-0.084407,-0.13575,-0.18781,11.28,1.07,2647.58,57.4,58.4524,2100.62,2.5,5.1,-3.6,2.7696,5.4048,0.20928,1.7437,0.080764,0.18853,0.2786,0.35161,0.40927,0.45385,0.48775,0.51323,0.53234,0.54681
737058,922,-1.1256,-1.2924,-1.255,-1.2079,-1.1677,-1.1343,-1.1065,-1.0834,-1.0645,-1.0492,11.04,1.33,2673.61,60.42,57.6258,2109.74,2.5,5.1,-3.6,0.97836,5.1276,-1.4242,0.43322,0.050733,0.13082,0.20282,0.26199,0.3074,0.34019,0.36244,0.37646,0.38443,0.3883
737091,922,-1.0371,-1.1579,-1.1179,-1.0809,-1.0548,-1.0366,-1.0241,-1.0158,-1.0109,-1.0088,13.54,1.34,2823.81,64.73,56.2173,2289.99,2.2,5.2,2.9,5.4657,6.8905,-2.4746,8.1983,0.16253,0.3278,0.43407,0.49943,0.53654,0.55443,0.55956,0.55653,0.54864,0.5382
737119,922,-1.1843,-1.3398,-1.2062,-1.082,-0.99912,-0.94749,-0.91604,-0.89743,-0.8872,-0.88261,19.85,1.35,2713.83,61.64,56.3433,2296.8,2.2,5,1.5,-3.9726,-4.8914,0.22388,0.29694,0.14435,0.30237,0.41573,0.49555,0.55028,0.58644,0.60913,0.62226,0.62886,0.63121
737148,922,-0.38701,-0.54156,-0.54055,-0.49386,-0.4438,-0.40425,-0.37777,-0.363,-0.35752,-0.35903,19.97,1.68,2640.87,64.94,57.2614,2274.62,2.2,5,1.5,-2.7253,5.2153,1.6163,-0.97038,0.10985,0.22384,0.29834,0.34521,0.37276,0.38704,0.39248,0.39229,0.38881,0.38372
733011,578,-0.17671,-0.03243,0.13906,0.30515,0.46076,0.60511,0.73856,0.86179,0.97558,1.0807,10.91,5.31,1400.63,63.13,35.852,739.06,3.46,1.23,NaN,NaN,NaN,NaN,NaN,-0.2167,-0.39847,-0.47122,-0.47424,-0.43383,-0.36744,-0.28653,-0.19864,-0.1087,-0.01986
733040,578,0.14104,0.29198,0.46128,0.64018,0.82244,1.0037,1.1809,1.3521,1.5161,1.6721,11.56,5.17,1418.3,61.05,35.45,679.84,3.46,1.23,NaN,1.2537,-3.3503,-1.1276,-8.3522,-0.13581,-0.25974,-0.31176,-0.31208,-0.27637,-0.21652,-0.14139,-0.057543,0.030183,0.1183
733073,578,-0.033753,-0.019983,0.074745,0.20973,0.36122,0.51572,0.66586,0.8079,0.94025,1.0625,10.42,5.33,1438.24,58.14,35.815,654.04,3.02,1.62,NaN,1.3961,-4.8839,1.0244,-3.8689,-0.090676,-0.17803,-0.21443,-0.21216,-0.18149,-0.13066,-0.066133,0.0070586,0.085028,0.16481
733101,578,0.039344,0.091304,0.17749,0.2855,0.40651,0.53421,0.66413,0.79317,0.9192,1.0408,15.42,5.41,1406.82,61.79,35.505,677.13,2.46,1.49,NaN,-2.2088,6.0888,-0.86933,3.4695,-0.20956,-0.37607,-0.43096,-0.4164,-0.36002,-0.27966,-0.18684,-0.08895,0.0093264,0.10505
733131,578,-0.12223,-0.13045,-0.0058702,0.17541,0.3735,0.56842,0.75099,0.91775,1.0682,1.2032,14.64,5.3,1420.86,65.87,35.005,673.71,2.46,1.49,NaN,0.99305,6.3942,-1.4183,-0.50635,-0.22284,-0.38438,-0.41984,-0.38041,-0.29815,-0.19298,-0.077262,0.041365,0.15823,0.27056
733162,578,-0.06663,-0.080041,-0.011629,0.1013,0.23566,0.37737,0.51806,0.65302,0.77983,0.89746,14.22,5.29,1482.37,65.71,34.76,699.16,1.86,1.73,NaN,4.238,-0.2432,-0.70236,3.708,-0.25482,-0.43537,-0.47551,-0.43564,-0.35173,-0.24517,-0.12869,-0.0098815,0.10678,0.21872
733193,578,0.034207,0.078405,0.14625,0.2335,0.3372,0.45508,0.58526,0.72614,0.87631,1.0346,13.05,5.28,1530.62,64.01,34.625,737.4,1.94,1.59,NaN,3.2031,-2.6212,-0.38913,5.3251,-0.025674,-0.07564,-0.10394,-0.10242,-0.072694,-0.02025,0.048534,0.12771,0.21229,0.29834
733222,578,0.046816,0.1362,0.26841,0.42243,0.58484,0.74718,0.90434,1.0534,1.1929,1.3224,16.23,5.31,1503.35,70.68,34.535,776.79,1.94,1.59,NaN,-1.7977,9.9123,-0.26027,5.204,-0.037654,-0.061359,-0.043191,0.0056826,0.075824,0.15965,0.25123,0.34601,0.44056,0.53239
733254,578,-0.0087344,0.09826,0.29954,0.5332,0.76776,0.98839,1.1892,1.3689,1.5284,1.6696,23.52,5.28,1455.28,78.21,33.795,859.76,1.73,1.21,NaN,-3.2498,10.1235,-2.166,10.1483,-0.23018,-0.35025,-0.32722,-0.23417,-0.10961,0.02613,0.16231,0.29335,0.41646,0.53041
733285,578,0.081108,0.27647,0.53871,0.81741,1.0871,1.336,1.5601,1.7592,1.935,2.0898,23.38,4.96,1473.99,74.04,34.315,813.21,1.16,1.16,NaN,1.2775,-5.4792,1.527,-5.5664,-0.12615,-0.197,-0.16986,-0.07996,0.047197,0.19353,0.34651,0.49771,0.64173,0.7753
733313,578,0.074359,0.24369,0.47878,0.73826,0.9986,1.2471,1.4775,1.6875,1.877,2.047,18,4.58,1526.75,81.66,34.265,845.5,1.16,1.16,NaN,3.5168,9.7959,-0.14582,3.8939,-0.080718,-0.088292,-0.0030648,0.13596,0.30193,0.4769,0.64931,0.81211,0.96135,1.0952
733346,578,0.101,0.26474,0.47478,0.70577,0.94173,1.1728,1.3932,1.5998,1.7914,1.9676,18.53,4.6,1549.38,94.53,33.985,907.28,2.53,1.41,NaN,1.4714,14.6353,-0.82052,7.0523,-0.13234,-0.18054,-0.11336,0.019195,0.18386,0.35921,0.53203,0.69467,0.84318,0.976
733376,578,0.27662,0.60452,0.91335,1.2021,1.4704,1.7179,1.9446,2.1506,2.3361,2.5014,22.87,4.66,1481.14,88.71,33.853,846.44,3.09,1.1,NaN,-4.5043,-6.3545,-0.38916,-6.9412,-0.23689,-0.29828,-0.16253,0.069099,0.33591,0.60329,0.85297,1.0766,1.2718,1.4392
733407,578,0.25342,0.57824,0.902,1.2116,1.5003,1.7651,2.0056,2.2225,2.4174,2.5923,22.5,3.06,1468.36,95.98,33.715,858.1,3.09,0.85,NaN,-0.86659,7.8767,-0.40848,1.3681,-0.25887,-0.33165,-0.19088,0.055776,0.34293,0.63267,0.90449,1.1487,1.3619,1.5445
733438,578,0.041255,0.20031,0.4423,0.71535,0.9905,1.2525,1.494,1.7126,1.9082,2.0822,26.2,3.22,1378.55,91.75,33.028,784.23,4.33,1.72,NaN,-6.3114,-4.5072,-2.0587,-9.0018,-0.10208,-0.017394,0.22277,0.53332,0.8647,1.189,1.4915,1.7653,2.0078,2.2193
733467,578,-0.067449,0.12184,0.48355,0.89347,1.2924,1.655,1.9735,2.2485,2.4838,2.6849,26.54,3.01,1330.63,101.84,31.93,845.76,5.38,1.53,NaN,-3.538,10.4335,-3.381,7.5533,-0.25812,-0.14432,0.21279,0.64147,1.0698,1.4694,1.8307,2.1519,2.4345,2.6814
733498,578,0.16797,0.43618,0.74914,1.0811,1.4156,1.7417,2.0529,2.3455,2.6177,2.869,25.61,2.51,1322.7,101.58,31.443,817.03,5.35,1.52,NaN,-0.59774,-0.25563,-1.537,-3.456,0.043414,0.2331,0.51767,0.85311,1.2091,1.5644,1.905,2.2214,2.5083,2.7628
733528,578,0.32392,0.72321,1.092,1.431,1.741,2.023,2.2781,2.5072,2.7113,2.8913,20.79,2.37,1385.59,113.46,31.58,832.45,6.08,1.46,NaN,4.6451,11.0604,0.43476,1.8697,0.21593,0.52111,0.82047,1.1074,1.3781,1.6301,1.8621,2.0734,2.2637,2.4334
733558,578,0.34391,0.75496,1.1343,1.4809,1.7939,2.0729,2.3178,2.5287,2.7055,2.8486,17.83,1.98,1400.38,127.35,32.49,833.65,6.08,1.46,NaN,1.0618,11.5489,2.8408,0.14405,0.26307,0.60451,0.91744,1.2021,1.4597,1.692,1.9004,2.0866,2.2522,2.3985
733589,578,0.73136,1.4822,2.0469,2.4825,2.8263,3.1034,3.3311,3.5216,3.6833,3.8226,23.95,2.47,1280,140,33.442,768.59,8.72,1.16,NaN,-8.9884,9.4703,2.888,-8.1256,0.22147,0.51852,0.79944,1.0616,1.3039,1.526,1.728,1.9102,2.0733,2.2181
733620,578,0.3082,0.67579,1.0174,1.3319,1.6182,1.876,2.105,2.3052,2.4768,2.6199,22.94,2.09,1267.38,124.08,33.52,676.32,9.16,1.27,NaN,-0.99083,-12.0716,0.23297,-12.7891,0.20092,0.48802,0.77422,1.0518,1.3159,1.5635,1.7925,2.0017,2.1906,2.3591
733649,578,0.19053,0.4599,0.7466,1.0318,1.3047,1.5596,1.794,2.0074,2.2005,2.3745,20.65,1.94,1282.83,115.46,34.22,684.44,9.16,1.27,NaN,1.2117,-7.2002,2.0668,1.1935,0.12662,0.35312,0.61408,0.88887,1.1634,1.428,1.6763,1.9042,2.1095,2.2914
733681,578,0.099097,0.35149,0.67238,1.0074,1.3284,1.6225,1.8851,2.116,2.3174,2.4923,39.39,2.03,1166.36,100.64,33.86,596.54,6.03,1.14,NaN,-9.5181,-13.7374,-1.0576,-13.7455,0.066538,0.31049,0.65919,1.0491,1.4404,1.8089,2.1415,2.4322,2.6795,2.8849
733712,578,-0.3013,-0.20492,0.2125,0.73717,1.2659,1.7533,2.1834,2.5545,2.8712,3.1405,59.89,0.22,968.75,67.81,35.04,416.53,3.88,1.19,NaN,-18.5636,-39.484,3.4256,-35.9188,-0.12807,0.10186,0.62365,1.2729,1.9474,2.5871,3.1593,3.6496,4.0546,4.3777
733740,578,-0.30283,-0.22691,0.15539,0.64338,1.1388,1.5975,2.0033,2.3537,2.6528,2.9068,55.28,0.52,896.24,54.43,35.475,401.84,3.88,1.19,NaN,-7.7798,-21.9794,1.2338,-3.5904,-0.17871,-0.056551,0.32962,0.83841,1.381,1.904,2.3779,2.7885,3.1314,3.4083
733773,578,0.12541,0.33901,0.5445,0.74017,0.92517,1.0989,1.2607,1.4101,1.5468,1.6701,40,0.14,903.25,44.6,34.74,449.96,0.44,1.4,NaN,0.77911,-19.9182,-2.0936,11.3105,0.036303,0.2462,0.56142,0.92242,1.2902,1.64,1.9571,2.2337,2.4669,2.6567
733803,578,-0.024733,-0.019883,0.0019219,0.037026,0.083405,0.13985,0.2056,0.28022,0.36342,0.45505,44.84,0.23,825.88,41.68,34.97,437.69,0.44,1.4,NaN,-8.955,-6.7712,0.65988,-2.7648,0.1206,0.4286,0.82925,1.2683,1.7098,2.1304,2.5158,2.8578,3.153,3.4009
733831,578,0.25169,0.59285,0.91884,1.2313,1.5319,1.8217,2.1014,2.3713,2.6316,2.8825,46.35,0.22,735.09,44.76,36.19,431.52,-0.44,2.36,NaN,-11.6457,7.1293,3.4292,-1.4197,0.085584,0.37085,0.76862,1.2139,1.6644,2.0933,2.4848,2.8304,3.1271,3.3749
733863,578,0.055947,0.15793,0.26395,0.37059,0.47581,0.57831,0.67725,0.77208,0.86242,0.94802,44.14,0.16,797.87,49.66,35.5,431.5,-0.22,1.89,NaN,8.1953,10.3885,-1.925,-0.0046349,0.069694,0.29947,0.61707,0.97528,1.3427,1.6987,2.0303,2.33,2.5941,2.8216
733893,578,0.24774,0.58559,0.90647,1.2113,1.5011,1.7765,2.038,2.2857,2.5197,2.74,36.5,0.2,872.81,51.12,35.283,491.69,-0.96,2.14,NaN,8.9772,2.8976,-0.61314,13.0581,0.24893,0.64647,1.0647,1.4807,1.8797,2.2523,2.5928,2.898,3.1668,3.3993
733922,578,-0.38844,-0.11443,0.50347,1.153,1.7267,2.2007,2.5818,2.8854,3.1277,3.3224,28.92,0.19,919.14,66.31,34.32,560.41,-0.96,2.14,NaN,5.1721,26.0165,-2.7673,13.082,0.23618,0.68037,1.188,1.7046,2.1972,2.6474,3.046,3.3902,3.6808,3.9213
733954,578,0.37112,0.85334,1.2927,1.6883,2.0395,2.3457,2.6065,2.8215,2.9905,3.1131,26.35,0.22,919.32,69.89,34.057,597.48,-4.01,1.4,NaN,0.019582,5.2582,-0.76927,6.4052,0.34338,0.86692,1.3947,1.8922,2.3412,2.7341,3.0694,3.3497,3.5795,3.7643
733985,578,0.43793,0.96188,1.3882,1.7366,2.0224,2.2579,2.4529,2.6153,2.7512,2.8656,25.92,0.18,987.48,69.45,34.03,624,-4.4,1.21,NaN,7.1522,-0.63155,-0.07931,4.343,0.38848,0.92878,1.4414,1.9107,2.3296,2.6958,3.0105,3.2764,3.4976,3.6786
